struggler_node,struggler_id,struggler_department,struggler_stage,candidate_node,candidate_id,candidate_department,shared_modules,module_overlap_pct,same_department,embedding_distance,match_score,rank
http://stonegrove.example/resource/Student_7258,7258,Geography,Year2,http://stonegrove.example/resource/Student_6473,6473,Education,0,0.0,False,6.971645832061768,0.0,8
http://stonegrove.example/resource/Student_7258,7258,Geography,Year2,http://stonegrove.example/resource/Student_17948,17948,Education,0,0.0,False,7.078431606292725,0.0,9
http://stonegrove.example/resource/Student_7258,7258,Geography,Year2,http://stonegrove.example/resource/Student_786,786,Education,0,0.0,False,7.215099334716797,0.0,10
http://stonegrove.example/resource/Student_7356,7356,Health,Year1,http://stonegrove.example/resource/Student_26631,26631,Health,2,100.0,True,4.094412326812744,1.0,1
http://stonegrove.example/resource/Student_7356,7356,Health,Year1,http://stonegrove.example/resource/Student_25758,25758,Health,2,100.0,True,4.620585918426514,1.0,2
http://stonegrove.example/resource/Student_7356,7356,Health,Year1,http://stonegrove.example/resource/Student_24508,24508,Health,2,100.0,True,4.776850700378418,1.0,3
http://stonegrove.example/resource/Student_7356,7356,Health,Year1,http://stonegrove.example/resource/Student_12899,12899,Health,0,0.0,True,6.103490352630615,0.3,4
http://stonegrove.example/resource/Student_7356,7356,Health,Year1,http://stonegrove.example/resource/Student_3884,3884,Education,0,0.0,False,5.407444000244141,0.0,5
http://stonegrove.example/resource/Student_7356,7356,Health,Year1,http://stonegrove.example/resource/Student_6482,6482,Psychology & Sociology,0,0.0,False,5.507805347442627,0.0,6
http://stonegrove.example/resource/Student_7356,7356,Health,Year1,http://stonegrove.example/resource/Student_33764,33764,Education,0,0.0,False,5.578916549682617,0.0,7
http://stonegrove.example/resource/Student_7356,7356,Health,Year1,http://stonegrove.example/resource/Student_6420,6420,Education,0,0.0,False,5.615219593048096,0.0,8
http://stonegrove.example/resource/Student_7356,7356,Health,Year1,http://stonegrove.example/resource/Student_9307,9307,Psychology & Sociology,0,0.0,False,5.651562690734863,0.0,9
http://stonegrove.example/resource/Student_7356,7356,Health,Year1,http://stonegrove.example/resource/Student_786,786,Education,0,0.0,False,5.757688999176025,0.0,10
http://stonegrove.example/resource/Student_7375,7375,Politics & Economics,Year1,http://stonegrove.example/resource/Student_4174,4174,Politics & Economics,2,100.0,True,4.979361534118652,1.0,1
http://stonegrove.example/resource/Student_7375,7375,Politics & Economics,Year1,http://stonegrove.example/resource/Student_21202,21202,Politics & Economics,2,100.0,True,5.1464409828186035,1.0,2
http://stonegrove.example/resource/Student_7375,7375,Politics & Economics,Year1,http://stonegrove.example/resource/Student_21016,21016,Politics & Economics,2,100.0,True,5.38452672958374,1.0,3
http://stonegrove.example/resource/Student_7375,7375,Politics & Economics,Year1,http://stonegrove.example/resource/Student_12443,12443,Politics & Economics,2,100.0,True,5.7460455894470215,1.0,4
http://stonegrove.example/resource/Student_7375,7375,Politics & Economics,Year1,http://stonegrove.example/resource/Student_23131,23131,Politics & Economics,2,100.0,True,5.896827697753906,1.0,5
http://stonegrove.example/resource/Student_7375,7375,Politics & Economics,Year1,http://stonegrove.example/resource/Student_20819,20819,Politics & Economics,0,0.0,True,5.582019329071045,0.3,6
http://stonegrove.example/resource/Student_7375,7375,Politics & Economics,Year1,http://stonegrove.example/resource/Student_32223,32223,Politics & Economics,0,0.0,True,5.95159387588501,0.3,7
http://stonegrove.example/resource/Student_7375,7375,Politics & Economics,Year1,http://stonegrove.example/resource/Student_31374,31374,Politics & Economics,0,0.0,True,6.05735445022583,0.3,8
http://stonegrove.example/resource/Student_7375,7375,Politics & Economics,Year1,http://stonegrove.example/resource/Student_31904,31904,Politics & Economics,0,0.0,True,6.132170677185059,0.3,9
http://stonegrove.example/resource/Student_7375,7375,Politics & Economics,Year1,http://stonegrove.example/resource/Student_7622,7622,Politics & Economics,0,0.0,True,6.176712989807129,0.3,10
http://stonegrove.example/resource/Student_7377,7377,Art,Year1,http://stonegrove.example/resource/Student_33229,33229,Art,4,100.0,True,5.477726459503174,1.0,1
http://stonegrove.example/resource/Student_7377,7377,Art,Year1,http://stonegrove.example/resource/Student_500,500,Health,0,0.0,False,6.018798828125,0.0,2
http://stonegrove.example/resource/Student_7377,7377,Art,Year1,http://stonegrove.example/resource/Student_4966,4966,Modern Technologies,0,0.0,False,6.1014790534973145,0.0,3
http://stonegrove.example/resource/Student_7377,7377,Art,Year1,http://stonegrove.example/resource/Student_29893,29893,Education,0,0.0,False,6.193465232849121,0.0,4
http://stonegrove.example/resource/Student_7377,7377,Art,Year1,http://stonegrove.example/resource/Student_1354,1354,Education,0,0.0,False,6.219926357269287,0.0,5
http://stonegrove.example/resource/Student_7377,7377,Art,Year1,http://stonegrove.example/resource/Student_31260,31260,Philosophy and Religion,0,0.0,False,6.272666931152344,0.0,6
http://stonegrove.example/resource/Student_7377,7377,Art,Year1,http://stonegrove.example/resource/Student_2197,2197,Education,0,0.0,False,6.3193769454956055,0.0,7
http://stonegrove.example/resource/Student_7377,7377,Art,Year1,http://stonegrove.example/resource/Student_22039,22039,Health,0,0.0,False,6.331954002380371,0.0,8
http://stonegrove.example/resource/Student_7377,7377,Art,Year1,http://stonegrove.example/resource/Student_201,201,Sciences,0,0.0,False,6.51399564743042,0.0,9
http://stonegrove.example/resource/Student_7377,7377,Art,Year1,http://stonegrove.example/resource/Student_6473,6473,Education,0,0.0,False,6.523349285125732,0.0,10
http://stonegrove.example/resource/Student_7390,7390,History,Year1,http://stonegrove.example/resource/Student_3884,3884,Education,0,0.0,False,6.211695194244385,0.0,1
http://stonegrove.example/resource/Student_7390,7390,History,Year1,http://stonegrove.example/resource/Student_1354,1354,Education,0,0.0,False,6.570955276489258,0.0,2
http://stonegrove.example/resource/Student_7390,7390,History,Year1,http://stonegrove.example/resource/Student_26202,26202,Sciences,0,0.0,False,6.640969753265381,0.0,3
http://stonegrove.example/resource/Student_7390,7390,History,Year1,http://stonegrove.example/resource/Student_25605,25605,Engineering,0,0.0,False,6.682178974151611,0.0,4
http://stonegrove.example/resource/Student_7390,7390,History,Year1,http://stonegrove.example/resource/Student_33626,33626,Psychology & Sociology,0,0.0,False,6.851492404937744,0.0,5
http://stonegrove.example/resource/Student_7390,7390,History,Year1,http://stonegrove.example/resource/Student_16963,16963,Philosophy and Religion,0,0.0,False,6.888850688934326,0.0,6
http://stonegrove.example/resource/Student_7390,7390,History,Year1,http://stonegrove.example/resource/Student_1150,1150,Sciences,0,0.0,False,6.908523082733154,0.0,7
http://stonegrove.example/resource/Student_7390,7390,History,Year1,http://stonegrove.example/resource/Student_786,786,Education,0,0.0,False,6.94605827331543,0.0,8
http://stonegrove.example/resource/Student_7390,7390,History,Year1,http://stonegrove.example/resource/Student_14259,14259,Education,0,0.0,False,6.952573776245117,0.0,9
http://stonegrove.example/resource/Student_7390,7390,History,Year1,http://stonegrove.example/resource/Student_27838,27838,Sciences,0,0.0,False,6.974355220794678,0.0,10
http://stonegrove.example/resource/Student_7461,7461,Sciences,Year3,http://stonegrove.example/resource/Student_27838,27838,Sciences,1,100.0,True,4.569253444671631,1.0,1
http://stonegrove.example/resource/Student_7461,7461,Sciences,Year3,http://stonegrove.example/resource/Student_5496,5496,Sciences,1,100.0,True,4.88202428817749,1.0,2
http://stonegrove.example/resource/Student_7461,7461,Sciences,Year3,http://stonegrove.example/resource/Student_6111,6111,Sciences,1,100.0,True,4.996646404266357,1.0,3
http://stonegrove.example/resource/Student_7461,7461,Sciences,Year3,http://stonegrove.example/resource/Student_15435,15435,Sciences,1,100.0,True,5.084514617919922,1.0,4
http://stonegrove.example/resource/Student_7461,7461,Sciences,Year3,http://stonegrove.example/resource/Student_26202,26202,Sciences,1,100.0,True,5.094205379486084,1.0,5
http://stonegrove.example/resource/Student_7461,7461,Sciences,Year3,http://stonegrove.example/resource/Student_201,201,Sciences,1,100.0,True,5.172452926635742,1.0,6
http://stonegrove.example/resource/Student_7461,7461,Sciences,Year3,http://stonegrove.example/resource/Student_29839,29839,Sciences,1,100.0,True,5.198689937591553,1.0,7
http://stonegrove.example/resource/Student_7461,7461,Sciences,Year3,http://stonegrove.example/resource/Student_33065,33065,Sciences,1,100.0,True,5.312560558319092,1.0,8
http://stonegrove.example/resource/Student_7461,7461,Sciences,Year3,http://stonegrove.example/resource/Student_23982,23982,Sciences,1,100.0,True,5.46129846572876,1.0,9
http://stonegrove.example/resource/Student_7461,7461,Sciences,Year3,http://stonegrove.example/resource/Student_17942,17942,Sciences,1,100.0,True,5.519383907318115,1.0,10
http://stonegrove.example/resource/Student_7494,7494,Modern Technologies,Year1,http://stonegrove.example/resource/Student_6278,6278,Modern Technologies,1,100.0,True,2.9401512145996094,1.0,1
http://stonegrove.example/resource/Student_7494,7494,Modern Technologies,Year1,http://stonegrove.example/resource/Student_8666,8666,Modern Technologies,1,100.0,True,3.038763999938965,1.0,2
http://stonegrove.example/resource/Student_7494,7494,Modern Technologies,Year1,http://stonegrove.example/resource/Student_32085,32085,Modern Technologies,1,100.0,True,3.358827829360962,1.0,3
http://stonegrove.example/resource/Student_7494,7494,Modern Technologies,Year1,http://stonegrove.example/resource/Student_33146,33146,Modern Technologies,1,100.0,True,3.6463496685028076,1.0,4
http://stonegrove.example/resource/Student_7494,7494,Modern Technologies,Year1,http://stonegrove.example/resource/Student_12986,12986,Modern Technologies,1,100.0,True,3.90726375579834,1.0,5
http://stonegrove.example/resource/Student_7494,7494,Modern Technologies,Year1,http://stonegrove.example/resource/Student_1211,1211,Modern Technologies,1,100.0,True,3.9416494369506836,1.0,6
http://stonegrove.example/resource/Student_7494,7494,Modern Technologies,Year1,http://stonegrove.example/resource/Student_29956,29956,Modern Technologies,1,100.0,True,3.963122844696045,1.0,7
http://stonegrove.example/resource/Student_7494,7494,Modern Technologies,Year1,http://stonegrove.example/resource/Student_4966,4966,Modern Technologies,1,100.0,True,4.007487773895264,1.0,8
http://stonegrove.example/resource/Student_7494,7494,Modern Technologies,Year1,http://stonegrove.example/resource/Student_31700,31700,Modern Technologies,1,100.0,True,4.038215637207031,1.0,9
http://stonegrove.example/resource/Student_7494,7494,Modern Technologies,Year1,http://stonegrove.example/resource/Student_10079,10079,Modern Technologies,1,100.0,True,4.441242218017578,1.0,10
http://stonegrove.example/resource/Student_7521,7521,Craft,Year1,http://stonegrove.example/resource/Student_3884,3884,Education,0,0.0,False,5.568051338195801,0.0,1
http://stonegrove.example/resource/Student_7521,7521,Craft,Year1,http://stonegrove.example/resource/Student_1354,1354,Education,0,0.0,False,5.618599891662598,0.0,2
http://stonegrove.example/resource/Student_7521,7521,Craft,Year1,http://stonegrove.example/resource/Student_28417,28417,Philosophy and Religion,0,0.0,False,5.725065231323242,0.0,3
http://stonegrove.example/resource/Student_7521,7521,Craft,Year1,http://stonegrove.example/resource/Student_27838,27838,Sciences,0,0.0,False,5.7297515869140625,0.0,4
http://stonegrove.example/resource/Student_7521,7521,Craft,Year1,http://stonegrove.example/resource/Student_500,500,Health,0,0.0,False,5.748539924621582,0.0,5
http://stonegrove.example/resource/Student_7521,7521,Craft,Year1,http://stonegrove.example/resource/Student_25528,25528,Health,0,0.0,False,5.756896495819092,0.0,6
http://stonegrove.example/resource/Student_7521,7521,Craft,Year1,http://stonegrove.example/resource/Student_31374,31374,Politics & Economics,0,0.0,False,5.779990196228027,0.0,7
http://stonegrove.example/resource/Student_7521,7521,Craft,Year1,http://stonegrove.example/resource/Student_15268,15268,Health,0,0.0,False,5.849243640899658,0.0,8
http://stonegrove.example/resource/Student_7521,7521,Craft,Year1,http://stonegrove.example/resource/Student_1150,1150,Sciences,0,0.0,False,5.86024808883667,0.0,9
http://stonegrove.example/resource/Student_7521,7521,Craft,Year1,http://stonegrove.example/resource/Student_34009,34009,Languages,0,0.0,False,5.861359596252441,0.0,10
http://stonegrove.example/resource/Student_7579,7579,Health,Year1,http://stonegrove.example/resource/Student_11697,11697,Health,1,25.0,True,5.90912389755249,0.475,1
http://stonegrove.example/resource/Student_7579,7579,Health,Year1,http://stonegrove.example/resource/Student_15268,15268,Health,0,0.0,True,6.2770819664001465,0.3,2
http://stonegrove.example/resource/Student_7579,7579,Health,Year1,http://stonegrove.example/resource/Student_31260,31260,Philosophy and Religion,0,0.0,False,5.396199703216553,0.0,3
http://stonegrove.example/resource/Student_7579,7579,Health,Year1,http://stonegrove.example/resource/Student_26202,26202,Sciences,0,0.0,False,5.9740986824035645,0.0,4
http://stonegrove.example/resource/Student_7579,7579,Health,Year1,http://stonegrove.example/resource/Student_2197,2197,Education,0,0.0,False,6.052662372589111,0.0,5
http://stonegrove.example/resource/Student_7579,7579,Health,Year1,http://stonegrove.example/resource/Student_17948,17948,Education,0,0.0,False,6.143558025360107,0.0,6
http://stonegrove.example/resource/Student_7579,7579,Health,Year1,http://stonegrove.example/resource/Student_23982,23982,Sciences,0,0.0,False,6.176715850830078,0.0,7
http://stonegrove.example/resource/Student_7579,7579,Health,Year1,http://stonegrove.example/resource/Student_30999,30999,Psychology & Sociology,0,0.0,False,6.191509246826172,0.0,8
http://stonegrove.example/resource/Student_7579,7579,Health,Year1,http://stonegrove.example/resource/Student_30293,30293,Psychology & Sociology,0,0.0,False,6.196600437164307,0.0,9
http://stonegrove.example/resource/Student_7579,7579,Health,Year1,http://stonegrove.example/resource/Student_15435,15435,Sciences,0,0.0,False,6.212977409362793,0.0,10
http://stonegrove.example/resource/Student_7595,7595,Education,Year1,http://stonegrove.example/resource/Student_29893,29893,Education,1,100.0,True,3.2930045127868652,1.0,1
http://stonegrove.example/resource/Student_7595,7595,Education,Year1,http://stonegrove.example/resource/Student_21258,21258,Education,1,100.0,True,4.220974922180176,1.0,2
http://stonegrove.example/resource/Student_7595,7595,Education,Year1,http://stonegrove.example/resource/Student_33764,33764,Education,1,100.0,True,4.369114875793457,1.0,3
http://stonegrove.example/resource/Student_7595,7595,Education,Year1,http://stonegrove.example/resource/Student_3884,3884,Education,1,100.0,True,4.8207597732543945,1.0,4
http://stonegrove.example/resource/Student_7595,7595,Education,Year1,http://stonegrove.example/resource/Student_1354,1354,Education,1,100.0,True,4.869666576385498,1.0,5
http://stonegrove.example/resource/Student_7595,7595,Education,Year1,http://stonegrove.example/resource/Student_17948,17948,Education,1,100.0,True,4.885193824768066,1.0,6
http://stonegrove.example/resource/Student_7595,7595,Education,Year1,http://stonegrove.example/resource/Student_7948,7948,Education,1,100.0,True,4.9594197273254395,1.0,7
http://stonegrove.example/resource/Student_7595,7595,Education,Year1,http://stonegrove.example/resource/Student_14259,14259,Education,1,100.0,True,4.997325897216797,1.0,8
http://stonegrove.example/resource/Student_7595,7595,Education,Year1,http://stonegrove.example/resource/Student_6420,6420,Education,1,100.0,True,5.086236953735352,1.0,9
http://stonegrove.example/resource/Student_7595,7595,Education,Year1,http://stonegrove.example/resource/Student_6473,6473,Education,1,100.0,True,5.117225170135498,1.0,10
http://stonegrove.example/resource/Student_7679,7679,Sciences,Year1,http://stonegrove.example/resource/Student_5600,5600,Sciences,3,100.0,True,3.9563353061676025,1.0,1
http://stonegrove.example/resource/Student_7679,7679,Sciences,Year1,http://stonegrove.example/resource/Student_16099,16099,Sciences,3,100.0,True,4.367498874664307,1.0,2
http://stonegrove.example/resource/Student_7679,7679,Sciences,Year1,http://stonegrove.example/resource/Student_23616,23616,Sciences,3,100.0,True,4.954792499542236,1.0,3
http://stonegrove.example/resource/Student_7679,7679,Sciences,Year1,http://stonegrove.example/resource/Student_8192,8192,Sciences,0,0.0,True,5.061343193054199,0.3,4
http://stonegrove.example/resource/Student_7679,7679,Sciences,Year1,http://stonegrove.example/resource/Student_5496,5496,Sciences,0,0.0,True,5.814932346343994,0.3,5
http://stonegrove.example/resource/Student_7679,7679,Sciences,Year1,http://stonegrove.example/resource/Student_23982,23982,Sciences,0,0.0,True,5.9339518547058105,0.3,6
http://stonegrove.example/resource/Student_7679,7679,Sciences,Year1,http://stonegrove.example/resource/Student_26202,26202,Sciences,0,0.0,True,5.976233005523682,0.3,7
http://stonegrove.example/resource/Student_7679,7679,Sciences,Year1,http://stonegrove.example/resource/Student_18337,18337,Sciences,0,0.0,True,6.2462286949157715,0.3,8
http://stonegrove.example/resource/Student_7679,7679,Sciences,Year1,http://stonegrove.example/resource/Student_29839,29839,Sciences,0,0.0,True,6.292638301849365,0.3,9
http://stonegrove.example/resource/Student_7679,7679,Sciences,Year1,http://stonegrove.example/resource/Student_6420,6420,Education,0,0.0,False,4.845977306365967,0.0,10
http://stonegrove.example/resource/Student_7683,7683,Languages,Year1,http://stonegrove.example/resource/Student_26198,26198,Languages,2,100.0,True,4.082217216491699,1.0,1
http://stonegrove.example/resource/Student_7683,7683,Languages,Year1,http://stonegrove.example/resource/Student_27251,27251,Languages,2,100.0,True,4.393350601196289,1.0,2
http://stonegrove.example/resource/Student_7683,7683,Languages,Year1,http://stonegrove.example/resource/Student_16325,16325,Languages,2,100.0,True,4.463904857635498,1.0,3
http://stonegrove.example/resource/Student_7683,7683,Languages,Year1,http://stonegrove.example/resource/Student_3763,3763,Languages,2,100.0,True,4.709312438964844,1.0,4
http://stonegrove.example/resource/Student_7683,7683,Languages,Year1,http://stonegrove.example/resource/Student_4411,4411,Languages,2,100.0,True,5.28954553604126,1.0,5
http://stonegrove.example/resource/Student_7683,7683,Languages,Year1,http://stonegrove.example/resource/Student_7402,7402,Languages,0,0.0,True,5.349096775054932,0.3,6
http://stonegrove.example/resource/Student_7683,7683,Languages,Year1,http://stonegrove.example/resource/Student_20819,20819,Politics & Economics,0,0.0,False,4.947011947631836,0.0,7
http://stonegrove.example/resource/Student_7683,7683,Languages,Year1,http://stonegrove.example/resource/Student_18337,18337,Sciences,0,0.0,False,5.056110858917236,0.0,8
http://stonegrove.example/resource/Student_7683,7683,Languages,Year1,http://stonegrove.example/resource/Student_21513,21513,Sciences,0,0.0,False,5.058564186096191,0.0,9
http://stonegrove.example/resource/Student_7683,7683,Languages,Year1,http://stonegrove.example/resource/Student_7948,7948,Education,0,0.0,False,5.0730204582214355,0.0,10
http://stonegrove.example/resource/Student_7685,7685,Psychology & Sociology,Year2,http://stonegrove.example/resource/Student_33016,33016,Psychology & Sociology,1,100.0,True,4.169308662414551,1.0,1
http://stonegrove.example/resource/Student_7685,7685,Psychology & Sociology,Year2,http://stonegrove.example/resource/Student_24797,24797,Psychology & Sociology,1,100.0,True,4.182538032531738,1.0,2
http://stonegrove.example/resource/Student_7685,7685,Psychology & Sociology,Year2,http://stonegrove.example/resource/Student_14954,14954,Psychology & Sociology,1,100.0,True,4.2199788093566895,1.0,3
http://stonegrove.example/resource/Student_7685,7685,Psychology & Sociology,Year2,http://stonegrove.example/resource/Student_25019,25019,Psychology & Sociology,1,100.0,True,4.220986843109131,1.0,4
http://stonegrove.example/resource/Student_7685,7685,Psychology & Sociology,Year2,http://stonegrove.example/resource/Student_14080,14080,Psychology & Sociology,1,100.0,True,4.315788745880127,1.0,5
http://stonegrove.example/resource/Student_7685,7685,Psychology & Sociology,Year2,http://stonegrove.example/resource/Student_23856,23856,Psychology & Sociology,1,100.0,True,4.3158464431762695,1.0,6
http://stonegrove.example/resource/Student_7685,7685,Psychology & Sociology,Year2,http://stonegrove.example/resource/Student_8600,8600,Psychology & Sociology,1,100.0,True,4.361475467681885,1.0,7
http://stonegrove.example/resource/Student_7685,7685,Psychology & Sociology,Year2,http://stonegrove.example/resource/Student_9307,9307,Psychology & Sociology,1,100.0,True,4.66122579574585,1.0,8
http://stonegrove.example/resource/Student_7685,7685,Psychology & Sociology,Year2,http://stonegrove.example/resource/Student_32699,32699,Psychology & Sociology,1,100.0,True,4.748887062072754,1.0,9
http://stonegrove.example/resource/Student_7685,7685,Psychology & Sociology,Year2,http://stonegrove.example/resource/Student_32461,32461,Psychology & Sociology,1,100.0,True,4.866302013397217,1.0,10
http://stonegrove.example/resource/Student_7704,7704,Psychology & Sociology,Year1,http://stonegrove.example/resource/Student_6482,6482,Psychology & Sociology,1,100.0,True,3.525900363922119,1.0,1
http://stonegrove.example/resource/Student_7704,7704,Psychology & Sociology,Year1,http://stonegrove.example/resource/Student_8600,8600,Psychology & Sociology,1,100.0,True,4.114441394805908,1.0,2
http://stonegrove.example/resource/Student_7704,7704,Psychology & Sociology,Year1,http://stonegrove.example/resource/Student_28681,28681,Psychology & Sociology,1,100.0,True,4.163832187652588,1.0,3
http://stonegrove.example/resource/Student_7704,7704,Psychology & Sociology,Year1,http://stonegrove.example/resource/Student_14954,14954,Psychology & Sociology,1,100.0,True,4.529986381530762,1.0,4
http://stonegrove.example/resource/Student_7704,7704,Psychology & Sociology,Year1,http://stonegrove.example/resource/Student_25019,25019,Psychology & Sociology,1,100.0,True,4.578110694885254,1.0,5
http://stonegrove.example/resource/Student_7704,7704,Psychology & Sociology,Year1,http://stonegrove.example/resource/Student_9307,9307,Psychology & Sociology,1,100.0,True,4.665385723114014,1.0,6
http://stonegrove.example/resource/Student_7704,7704,Psychology & Sociology,Year1,http://stonegrove.example/resource/Student_32699,32699,Psychology & Sociology,1,100.0,True,4.736674785614014,1.0,7
http://stonegrove.example/resource/Student_7704,7704,Psychology & Sociology,Year1,http://stonegrove.example/resource/Student_24797,24797,Psychology & Sociology,1,100.0,True,4.908754825592041,1.0,8
http://stonegrove.example/resource/Student_7704,7704,Psychology & Sociology,Year1,http://stonegrove.example/resource/Student_8192,8192,Sciences,0,0.0,False,4.040224075317383,0.0,9
http://stonegrove.example/resource/Student_7704,7704,Psychology & Sociology,Year1,http://stonegrove.example/resource/Student_28417,28417,Philosophy and Religion,0,0.0,False,4.071550369262695,0.0,10
http://stonegrove.example/resource/Student_7731,7731,Engineering,Year1,http://stonegrove.example/resource/Student_25605,25605,Engineering,1,100.0,True,3.6686880588531494,1.0,1
http://stonegrove.example/resource/Student_7731,7731,Engineering,Year1,http://stonegrove.example/resource/Student_5576,5576,Engineering,1,100.0,True,3.840609312057495,1.0,2
http://stonegrove.example/resource/Student_7731,7731,Engineering,Year1,http://stonegrove.example/resource/Student_3146,3146,Engineering,1,100.0,True,4.417667865753174,1.0,3
http://stonegrove.example/resource/Student_7731,7731,Engineering,Year1,http://stonegrove.example/resource/Student_21866,21866,Engineering,1,100.0,True,4.457408905029297,1.0,4
http://stonegrove.example/resource/Student_7731,7731,Engineering,Year1,http://stonegrove.example/resource/Student_12274,12274,Engineering,1,100.0,True,4.578580856323242,1.0,5
http://stonegrove.example/resource/Student_7731,7731,Engineering,Year1,http://stonegrove.example/resource/Student_5695,5695,Engineering,1,100.0,True,4.618607997894287,1.0,6
http://stonegrove.example/resource/Student_7731,7731,Engineering,Year1,http://stonegrove.example/resource/Student_3884,3884,Education,0,0.0,False,4.316912651062012,0.0,7
http://stonegrove.example/resource/Student_7731,7731,Engineering,Year1,http://stonegrove.example/resource/Student_33764,33764,Education,0,0.0,False,4.627957820892334,0.0,8
http://stonegrove.example/resource/Student_7731,7731,Engineering,Year1,http://stonegrove.example/resource/Student_6420,6420,Education,0,0.0,False,4.678954601287842,0.0,9
http://stonegrove.example/resource/Student_7731,7731,Engineering,Year1,http://stonegrove.example/resource/Student_500,500,Health,0,0.0,False,4.728829860687256,0.0,10
http://stonegrove.example/resource/Student_7737,7737,Philosophy and Religion,Year1,http://stonegrove.example/resource/Student_6559,6559,Philosophy and Religion,2,100.0,True,4.646462440490723,1.0,1
http://stonegrove.example/resource/Student_7737,7737,Philosophy and Religion,Year1,http://stonegrove.example/resource/Student_16963,16963,Philosophy and Religion,2,100.0,True,5.115874767303467,1.0,2
http://stonegrove.example/resource/Student_7737,7737,Philosophy and Religion,Year1,http://stonegrove.example/resource/Student_21231,21231,Philosophy and Religion,2,100.0,True,6.5681233406066895,1.0,3
http://stonegrove.example/resource/Student_7737,7737,Philosophy and Religion,Year1,http://stonegrove.example/resource/Student_31260,31260,Philosophy and Religion,0,0.0,True,6.5144195556640625,0.3,4
http://stonegrove.example/resource/Student_7737,7737,Philosophy and Religion,Year1,http://stonegrove.example/resource/Student_28417,28417,Philosophy and Religion,0,0.0,True,6.6929612159729,0.3,5
http://stonegrove.example/resource/Student_7737,7737,Philosophy and Religion,Year1,http://stonegrove.example/resource/Student_5496,5496,Sciences,0,0.0,False,6.023446559906006,0.0,6
http://stonegrove.example/resource/Student_7737,7737,Philosophy and Religion,Year1,http://stonegrove.example/resource/Student_6482,6482,Psychology & Sociology,0,0.0,False,6.038823127746582,0.0,7
http://stonegrove.example/resource/Student_7737,7737,Philosophy and Religion,Year1,http://stonegrove.example/resource/Student_15435,15435,Sciences,0,0.0,False,6.244245529174805,0.0,8
http://stonegrove.example/resource/Student_7737,7737,Philosophy and Religion,Year1,http://stonegrove.example/resource/Student_21258,21258,Education,0,0.0,False,6.2953901290893555,0.0,9
http://stonegrove.example/resource/Student_7737,7737,Philosophy and Religion,Year1,http://stonegrove.example/resource/Student_8192,8192,Sciences,0,0.0,False,6.3142991065979,0.0,10
http://stonegrove.example/resource/Student_7753,7753,Politics & Economics,Year1,http://stonegrove.example/resource/Student_8661,8661,Politics & Economics,1,100.0,True,3.0116336345672607,1.0,1
http://stonegrove.example/resource/Student_7753,7753,Politics & Economics,Year1,http://stonegrove.example/resource/Student_7148,7148,Politics & Economics,1,100.0,True,3.5762171745300293,1.0,2
http://stonegrove.example/resource/Student_7753,7753,Politics & Economics,Year1,http://stonegrove.example/resource/Student_31374,31374,Politics & Economics,1,100.0,True,3.591949939727783,1.0,3
http://stonegrove.example/resource/Student_7753,7753,Politics & Economics,Year1,http://stonegrove.example/resource/Student_3417,3417,Politics & Economics,1,100.0,True,3.5961668491363525,1.0,4
http://stonegrove.example/resource/Student_7753,7753,Politics & Economics,Year1,http://stonegrove.example/resource/Student_7622,7622,Politics & Economics,1,100.0,True,3.9750723838806152,1.0,5
http://stonegrove.example/resource/Student_7753,7753,Politics & Economics,Year1,http://stonegrove.example/resource/Student_30416,30416,Politics & Economics,1,100.0,True,4.005455493927002,1.0,6
http://stonegrove.example/resource/Student_7753,7753,Politics & Economics,Year1,http://stonegrove.example/resource/Student_30660,30660,Politics & Economics,1,100.0,True,4.0788960456848145,1.0,7
http://stonegrove.example/resource/Student_7753,7753,Politics & Economics,Year1,http://stonegrove.example/resource/Student_20819,20819,Politics & Economics,1,100.0,True,4.12414026260376,1.0,8
http://stonegrove.example/resource/Student_7753,7753,Politics & Economics,Year1,http://stonegrove.example/resource/Student_21398,21398,Politics & Economics,1,100.0,True,4.130843639373779,1.0,9
http://stonegrove.example/resource/Student_7753,7753,Politics & Economics,Year1,http://stonegrove.example/resource/Student_31904,31904,Politics & Economics,1,100.0,True,4.309619426727295,1.0,10
http://stonegrove.example/resource/Student_777,777,Psychology & Sociology,Year1,http://stonegrove.example/resource/Student_25019,25019,Psychology & Sociology,1,100.0,True,3.614647150039673,1.0,1
http://stonegrove.example/resource/Student_777,777,Psychology & Sociology,Year1,http://stonegrove.example/resource/Student_4923,4923,Psychology & Sociology,1,100.0,True,3.8112921714782715,1.0,2
http://stonegrove.example/resource/Student_777,777,Psychology & Sociology,Year1,http://stonegrove.example/resource/Student_4116,4116,Psychology & Sociology,1,100.0,True,3.8278651237487793,1.0,3
http://stonegrove.example/resource/Student_777,777,Psychology & Sociology,Year1,http://stonegrove.example/resource/Student_8600,8600,Psychology & Sociology,1,100.0,True,3.93280029296875,1.0,4
http://stonegrove.example/resource/Student_777,777,Psychology & Sociology,Year1,http://stonegrove.example/resource/Student_14080,14080,Psychology & Sociology,1,100.0,True,4.331326484680176,1.0,5
http://stonegrove.example/resource/Student_777,777,Psychology & Sociology,Year1,http://stonegrove.example/resource/Student_6482,6482,Psychology & Sociology,1,100.0,True,4.338792324066162,1.0,6
